DateTime,open,high,low,close,volume,price
10/11/2007 12:31,101.37,101.37,101.21,101.27,32396,51.27
10/11/2007 12:32,101.28,101.42,101.28,101.39,48056,51.39
10/11/2007 12:33,101.39,101.43,101.38,101.41,22354,49.41
10/11/2007 12:34,101.4,101.49,101.39,101.49,39449,54.49
10/11/2007 12:35,101.48,101.59,101.45,101.49,63118,55.49
10/11/2007 12:36,101.47,101.5,101.45,101.45,17931,62.45
10/11/2007 12:37,101.45,101.51,101.45,101.47,24148,55.47
10/11/2007 12:38,101.48,101.5,101.47,101.5,16377,50.5
10/11/2007 12:39,101.48,101.51,101.43,101.44,25104,53.44
10/11/2007 12:40,101.45,101.45,101.42,101.45,11596,61.45
10/11/2007 12:41,101.45,101.45,101.42,101.44,15421,52.44
10/11/2007 12:42,101.45,101.55,101.45,101.51,32755,52.51
10/11/2007 12:43,101.52,101.55,101.51,101.55,18649,64.55
10/11/2007 12:44,101.55,101.55,101.49,101.5,28212,59.5
10/11/2007 12:45,101.51,101.53,101.48,101.5,22952,63.5
10/11/2007 12:46,101.5,101.51,101.47,101.48,22713,50.48
10/11/2007 12:47,101.48,101.5,101.45,101.45,20920,61.45
10/11/2007 12:48,101.45,101.46,101.38,101.38,23550,59.38
10/11/2007 12:49,101.38,101.38,101.31,101.32,26299,64.32
10/11/2007 12:50,101.32,101.34,101.23,101.23,22713,50.23
10/11/2007 12:51,101.24,101.26,101.14,101.24,25582,61.24
10/11/2007 12:52,101.24,101.27,101.16,101.26,15062,51.26
10/11/2007 12:53,101.26,101.28,101.21,101.21,15541,58.21
10/11/2007 12:54,101.21,101.28,101.2,101.24,71606,63.24
10/11/2007 12:55,101.25,101.32,101.23,101.24,40525,58.24
10/11/2007 12:56,101.24,101.24,101.08,101.13,37297,64.13
10/11/2007 12:57,101.13,101.14,101.08,101.11,17334,65.11
10/11/2007 12:58,101.11,101.23,101.11,101.2,12672,65.2
10/11/2007 12:59,101.22,101.24,101.19,101.21,11237,60.21
10/11/2007 13:00,101.23,101.23,101.2,101.23,11117,54.23
10/11/2007 13:01,101.21,101.26,101.21,101.24,15899,60.24
10/11/2007 13:02,101.24,101.27,101.23,101.24,12552,59.24
10/11/2007 13:03,101.23,101.28,101.23,101.28,14704,49.28
10/11/2007 13:04,101.28,101.34,101.26,101.34,16975,64.34
10/11/2007 13:05,101.36,101.4,101.33,101.4,13508,57.4
10/11/2007 13:06,101.4,101.43,101.37,101.39,16856,57.39
10/11/2007 13:07,101.39,101.46,101.39,101.42,24626,63.42
10/11/2007 13:08,101.43,101.45,101.4,101.41,15421,52.41
10/11/2007 13:09,101.41,101.43,101.39,101.39,13628,63.39
10/11/2007 13:10,101.43,101.47,101.39,101.46,21757,52.46
10/11/2007 13:11,101.46,101.51,101.39,101.5,22474,55.5
10/11/2007 13:12,101.5,101.51,101.48,101.5,19605,62.5
10/11/2007 13:13,101.5,101.51,101.48,101.48,14584,61.48
10/11/2007 13:14,101.49,101.51,101.48,101.5,3586,61.5
10/11/2007 13:15,101.5,101.5,101.45,101.45,20203,58.45
10/11/2007 13:16,101.47,101.47,101.42,101.42,17334,65.42
10/11/2007 13:17,101.42,101.42,101.3,101.3,22474,55.3
10/11/2007 13:18,101.31,101.35,101.29,101.32,23311,64.32
10/11/2007 13:19,101.31,101.31,101.26,101.28,17095,52.28
10/11/2007 13:20,101.28,101.31,101.28,101.29,17334,65.29
10/11/2007 13:21,101.31,101.41,101.3,101.38,24387,50.38
10/11/2007 13:22,101.39,101.42,101.38,101.39,19485,56.39
10/11/2007 13:23,101.39,101.39,101.34,101.34,18888,59.34
10/11/2007 13:24,101.34,101.37,101.33,101.37,44709,50.37
10/11/2007 13:25,101.36,101.37,101.3,101.35,25223,60.35
10/11/2007 13:26,101.35,101.49,101.35,101.46,22115,54.46
10/11/2007 13:27,101.46,101.46,101.41,101.43,24865,58.43
10/11/2007 13:28,101.43,101.5,101.43,101.5,14943,62.5
10/11/2007 13:29,101.48,101.51,101.48,101.49,18768,53.49
10/11/2007 13:30,101.5,101.5,101.37,101.39,27136,55.39
10/11/2007 13:31,101.38,101.4,101.38,101.39,35624,63.39
10/11/2007 13:32,101.39,101.39,101.36,101.36,14584,61.36
10/11/2007 13:33,101.36,101.36,101.29,101.3,23789,54.3
10/11/2007 13:34,101.29,101.29,101.09,101.14,47219,60.14
10/11/2007 13:35,101.14,101.19,101.14,101.18,20681,48.18
10/11/2007 13:36,101.16,101.19,101.07,101.17,26419,52.17
10/11/2007 13:37,101.17,101.22,101.05,101.09,36700,49.09
10/11/2007 13:38,101.09,101.14,101.03,101.03,16497,56.03
10/11/2007 13:39,101.05,101.05,100.89,100.91,41003,47.91
10/11/2007 13:40,100.92,100.96,100.86,100.94,25821,55.94
10/11/2007 13:41,100.96,101.01,100.77,100.79,32635,63.79
10/11/2007 13:42,100.78,100.97,100.75,100.96,40047,49.96
10/11/2007 13:43,100.99,101.08,100.97,101.01,26299,64.01
10/11/2007 13:44,101.01,101.03,100.99,101,9922,61
10/11/2007 13:45,101,101.05,101,101.02,25463,54.02
10/11/2007 13:46,101.01,101.02,100.95,100.95,19127,53.95
10/11/2007 13:47,100.94,100.97,100.92,100.97,49849,57.97
10/11/2007 13:48,100.95,100.99,100.93,100.93,19964,62.93
10/11/2007 13:49,100.93,100.95,100.93,100.94,15301,63.94
10/11/2007 13:50,100.95,100.98,100.93,100.95,22235,59.95
10/11/2007 13:51,100.95,100.95,100.93,100.94,18529,57.94
10/11/2007 13:52,100.96,100.98,100.89,100.93,32396,50.93
10/11/2007 13:53,100.93,100.93,100.81,100.83,24028,48.83
10/11/2007 13:54,100.81,100.83,100.64,100.66,46741,51.66
10/11/2007 13:55,100.68,100.83,100.64,100.78,41123,53.78
10/11/2007 13:56,100.78,100.83,100.42,100.69,87864,58.69
10/11/2007 13:57,100.68,100.75,100.38,100.61,80452,54.61
10/11/2007 13:58,100.63,100.7,100.52,100.7,30722,50.7
10/11/2007 13:59,100.7,100.8,100.68,100.73,23191,57.73
10/11/2007 14:00,100.73,100.77,100.63,100.63,29647,63.63
10/11/2007 14:01,100.64,100.74,100.59,100.7,24148,54.7
10/11/2007 14:02,100.71,100.71,100.51,100.61,49252,60.61
10/11/2007 14:03,100.61,100.68,100.6,100.68,18051,49.68
10/11/2007 14:04,100.71,100.72,100.63,100.68,44111,53.68
10/11/2007 14:05,100.68,100.76,100.63,100.63,28332,64.63
10/11/2007 14:06,100.63,100.66,100.62,100.64,26538,58.64
10/11/2007 14:07,100.67,100.78,100.62,100.71,37297,63.71
10/11/2007 14:08,100.7,100.77,100.65,100.67,26060,50.67
10/11/2007 14:09,100.66,100.67,100.47,100.52,62043,49.52
10/11/2007 14:10,100.51,100.6,100.51,100.6,22594,60.6
10/11/2007 14:11,100.63,100.68,100.62,100.62,13747,51.62
10/11/2007 14:12,100.63,100.64,100.56,100.57,21518,56.57
10/11/2007 14:13,100.58,100.58,100.39,100.39,77583,61.39
10/11/2007 14:14,100.38,100.39,100.26,100.32,57380,50.32
10/11/2007 14:15,100.33,100.38,100.27,100.32,30722,50.32
10/11/2007 14:16,100.31,100.36,100.16,100.16,51642,64.16
10/11/2007 14:17,100.16,100.31,99.88,99.88,98025,48.88
10/11/2007 14:18,99.88,99.94,99.6,99.64,93004,47.64
10/11/2007 14:19,99.6,99.61,99.2,99.44,124683,48.44
10/11/2007 14:20,99.43,99.58,99.25,99.5,115239,60.5
10/11/2007 14:21,99.54,99.76,99.42,99.52,105676,47.52
10/11/2007 14:22,99.51,100.38,99.51,99.68,92287,62.68
10/11/2007 14:23,99.66,99.71,99.52,99.65,66227,58.65
10/11/2007 14:24,99.66,99.76,99.41,99.47,80930,61.47
10/11/2007 14:25,99.47,99.5,99.13,99.26,72084,51.26
10/11/2007 14:26,99.28,99.28,99.09,99.18,55826,55.18
10/11/2007 14:27,99.16,99.19,98.96,99,150743,52
10/11/2007 14:28,98.95,99.06,98.63,98.73,92406,50.73
10/11/2007 14:29,98.69,98.85,98.5,98.85,113805,53.85
10/11/2007 14:30,98.84,98.84,98.62,98.72,92885,57.72
10/11/2007 14:31,98.71,98.72,98.52,98.6,52121,51.6
10/11/2007 14:32,98.59,98.89,98.49,98.87,54870,56.87
10/11/2007 14:33,98.86,99.21,98.86,99.1,85832,55.1
10/11/2007 14:34,99.1,99.38,99.08,99.28,97905,60.28
10/11/2007 14:35,99.29,99.38,99.14,99.28,86071,50.28
10/11/2007 14:36,99.28,99.28,99.1,99.24,50327,46.24
10/11/2007 14:37,99.23,99.35,99.17,99.32,51523,56.32
10/11/2007 14:38,99.32,99.52,99.3,99.5,71128,53.5
10/11/2007 14:39,99.5,99.65,99.46,99.6,40644,63.6
10/11/2007 14:40,99.6,99.65,99.45,99.46,93243,60.46
10/11/2007 14:41,99.45,99.54,99.45,99.51,45546,57.51
10/11/2007 14:42,99.5,99.63,99.4,99.61,69813,54.61
10/11/2007 14:43,99.63,99.75,99.63,99.72,43513,56.72
10/11/2007 14:44,99.71,99.75,99.64,99.71,20442,51.71
10/11/2007 14:45,99.72,99.78,99.69,99.77,37656,63.77
10/11/2007 14:46,99.78,99.83,99.76,99.79,21757,50.79
10/11/2007 14:47,99.79,99.81,99.76,99.76,32157,54.76
10/11/2007 14:48,99.79,99.8,99.66,99.71,33352,47.71
10/11/2007 14:49,99.71,99.74,99.67,99.73,24028,47.73
10/11/2007 14:50,99.73,99.81,99.71,99.73,26897,58.73
10/11/2007 14:51,99.72,99.74,99.63,99.72,13747,50.72
10/11/2007 14:52,99.73,99.74,99.6,99.67,34070,49.67
10/11/2007 14:53,99.67,99.71,99.31,99.44,33113,52.44
10/11/2007 14:54,99.4,99.45,99.34,99.41,27853,56.41
10/11/2007 14:55,99.4,99.52,99.35,99.36,22594,59.36
10/11/2007 14:56,99.4,99.47,99.35,99.43,17334,63.43
10/11/2007 14:57,99.4,99.47,99.38,99.4,17812,53.4
10/11/2007 14:58,99.4,99.45,99.36,99.37,15541,56.37
10/11/2007 14:59,99.36,99.42,99.25,99.37,27256,59.37
10/11/2007 15:00,99.34,99.39,99.3,99.38,16019,46.38
10/11/2007 15:01,99.35,99.45,99.32,99.45,21518,55.45
10/11/2007 15:02,99.43,99.58,99.4,99.55,17573,58.55
10/11/2007 15:03,99.52,99.62,99.46,99.48,20561,58.48
10/11/2007 15:04,99.46,99.54,99.42,99.45,35982,63.45
10/11/2007 15:05,99.45,99.5,99.37,99.38,148950,63.38
10/11/2007 15:06,99.37,99.45,98.99,99,58815,54
10/11/2007 15:07,99.03,99.24,98.97,99.16,43513,56.16
10/11/2007 15:08,99.17,99.18,98.85,98.94,65509,55.94
10/11/2007 15:09,98.94,99.05,98.83,98.83,57859,55.83
10/11/2007 15:10,98.83,98.9,98.76,98.78,51762,50.78
10/11/2007 15:11,98.79,99.05,98.78,98.86,55468,52.86
10/11/2007 15:12,98.81,98.95,98.73,98.76,46383,47.76
10/11/2007 15:13,98.76,98.76,98.29,98.31,106154,54.31
10/11/2007 15:14,98.31,98.47,98.18,98.32,129345,47.32
10/11/2007 15:15,98.31,98.57,98.27,98.41,53675,45.41
10/11/2007 15:16,98.41,98.46,98.25,98.28,52957,61.28
10/11/2007 15:17,98.28,98.54,98.28,98.5,65390,48.5
10/11/2007 15:18,98.5,98.53,98.39,98.43,39927,59.43
10/11/2007 15:19,98.43,98.53,98.28,98.33,70769,51.33
10/11/2007 15:20,98.34,98.43,98.27,98.38,35743,49.38
10/11/2007 15:21,98.38,98.55,98.38,98.53,42438,50.53
10/11/2007 15:22,98.52,98.52,98.42,98.43,32755,49.43
10/11/2007 15:23,98.42,98.53,98.38,98.47,34906,58.47
10/11/2007 15:24,98.46,98.62,98.27,98.35,75431,51.35
10/11/2007 15:25,98.32,98.37,98.31,98.35,31440,50.35
10/11/2007 15:26,98.35,98.39,98.32,98.35,40405,49.35
10/11/2007 15:27,98.35,98.62,98.34,98.41,91091,51.41
10/11/2007 15:28,98.41,98.53,98.38,98.42,26180,54.42
10/11/2007 15:29,98.42,98.47,98.33,98.36,24506,54.36
10/11/2007 15:30,98.38,98.43,98.33,98.43,53794,52.43
10/11/2007 15:31,98.4,98.49,98.38,98.49,20442,50.49
10/11/2007 15:32,98.53,98.64,98.5,98.56,53077,49.56
10/11/2007 15:33,98.55,98.83,98.55,98.81,28571,57.81
10/11/2007 15:34,98.79,98.88,98.73,98.77,24865,55.77
10/11/2007 15:35,98.75,98.84,98.74,98.81,31798,52.81
10/11/2007 15:36,98.8,98.8,98.66,98.71,36700,46.71
10/11/2007 15:37,98.71,98.79,98.68,98.72,29527,55.72
10/11/2007 15:38,98.74,98.74,98.52,98.55,36819,53.55
10/11/2007 15:39,98.54,98.65,98.53,98.65,26897,57.65
10/11/2007 15:40,98.67,98.83,98.6,98.66,75073,49.66
10/11/2007 15:41,98.65,98.71,98.51,98.53,49969,61.53
10/11/2007 15:42,98.51,98.62,98.51,98.57,26538,56.57
10/11/2007 15:43,98.56,98.61,98.53,98.57,28929,59.57
10/11/2007 15:44,98.58,98.94,98.56,98.73,71965,61.73
10/11/2007 15:45,98.73,98.74,98.64,98.68,27017,45.68
10/11/2007 15:46,98.7,98.83,98.67,98.76,27734,48.76
10/11/2007 15:47,98.76,98.92,98.68,98.69,42916,58.69
10/11/2007 15:48,98.68,98.69,98.58,98.61,14943,59.61
10/11/2007 15:49,98.58,98.61,98.51,98.56,24148,52.56
10/11/2007 15:50,98.56,98.62,98.37,98.37,62640,62.37
10/11/2007 15:51,98.38,98.59,98.37,98.41,49969,61.41
10/11/2007 15:52,98.4,98.54,98.38,98.54,21279,59.54
10/11/2007 15:53,98.54,98.58,98.42,98.52,44709,47.52
10/11/2007 15:54,98.53,98.6,98.44,98.57,41481,53.57
10/11/2007 15:55,98.57,98.67,98.52,98.61,26060,48.61
10/11/2007 15:56,98.6,98.68,98.59,98.68,30842,54.68
10/11/2007 15:57,98.68,98.78,98.64,98.73,28332,62.73
10/11/2007 15:58,98.73,98.76,98.65,98.66,35624,60.66
10/11/2007 15:59,98.7,98.79,98.68,98.73,40644,62.73
10/11/2007 16:00,98.73,98.75,98.73,98.75,353846,60.75
10/11/2007 16:04,98.75,98.75,98.75,98.75,239,57.75
10/11/2007 16:12,100.01,100.01,100.01,100.01,837,55.01
10/11/2007 16:15,98.71,98.71,98.71,98.71,120,50.71
10/11/2007 16:17,100.01,100.01,100.01,100.01,1195,57.01
10/11/2007 17:20,98.71,98.71,98.71,98.71,1076,48.71
10/11/2007 18:14,98.75,98.75,98.75,98.75,120,50.75
10/11/2007 19:17,98.63,98.63,98.63,98.63,120,50.63
10/12/2007 07:17,98.47,98.47,98.47,98.47,120,50.47
10/12/2007 07:19,98.32,98.32,98.32,98.32,120,50.32
10/12/2007 08:00,98.52,98.52,98.52,98.52,120,50.52
10/12/2007 09:12,98.73,98.73,98.73,98.73,598,58.73
10/12/2007 09:22,98.69,98.69,98.69,98.69,120,50.69
10/12/2007 09:30,99.15,99.48,99.02,99.12,158719,50.12
10/12/2007 09:31,99.14,99.27,99.1,99.21,13625,46.21
10/12/2007 09:32,99.23,99.23,99.21,99.22,10159,56.22
10/12/2007 09:33,99.22,99.23,98.86,98.94,54978,56.94
10/12/2007 09:34,98.88,99.21,98.73,98.73,31792,58.73
10/12/2007 09:35,98.75,98.76,98.52,98.59,26891,45.59
10/12/2007 09:36,98.56,98.69,98.56,98.64,33226,46.64
10/12/2007 09:37,98.63,98.76,98.63,98.76,38126,60.76
10/12/2007 09:38,98.76,98.78,98.73,98.78,21752,54.78
10/12/2007 09:39,98.76,98.78,98.71,98.76,17330,48.76
10/12/2007 09:40,98.76,98.81,98.73,98.76,23067,53.76
10/12/2007 09:41,98.76,98.81,98.74,98.81,32748,56.81
10/12/2007 09:42,98.8,98.88,98.78,98.86,31792,58.86
10/12/2007 09:43,98.85,98.85,98.65,98.65,32987,51.65
10/12/2007 09:44,98.68,98.68,98.59,98.61,33823,61.61
10/12/2007 09:45,98.61,98.69,98.6,98.61,44221,49.61
10/12/2007 09:46,98.59,98.61,98.55,98.58,40755,59.58
10/12/2007 09:47,98.55,98.58,98.45,98.47,35975,51.47
10/12/2007 09:48,98.47,98.5,98.35,98.36,53185,49.36
10/12/2007 09:49,98.36,98.44,98.34,98.44,33345,53.44
10/12/2007 09:50,98.44,98.44,98.37,98.37,25457,57.37
10/12/2007 09:51,98.42,98.64,98.41,98.52,36214,46.52
10/12/2007 09:52,98.5,98.69,98.5,98.58,29401,55.58
10/12/2007 09:53,98.59,98.63,98.55,98.6,20916,62.6
10/12/2007 09:54,98.59,98.62,98.52,98.56,11593,61.56
10/12/2007 09:55,98.56,98.56,98.5,98.55,15059,51.55
10/12/2007 09:56,98.54,98.55,98.5,98.51,9561,59.51
10/12/2007 09:57,98.51,98.58,98.48,98.48,25816,58.48
10/12/2007 09:58,98.51,98.55,98.46,98.55,26174,60.55
10/12/2007 09:59,98.54,98.55,98.45,98.48,28684,52.48
10/12/2007 10:00,98.48,98.48,98.37,98.39,22589,45.39
10/12/2007 10:01,98.39,98.4,98.31,98.37,39082,58.37
10/12/2007 10:02,98.36,98.39,98.32,98.35,24621,47.35
10/12/2007 10:03,98.35,98.4,98.3,98.31,18764,54.31
10/12/2007 10:04,98.31,98.35,98.13,98.35,37887,47.35
10/12/2007 10:05,98.35,98.55,98.35,98.52,62508,50.52
10/12/2007 10:06,98.52,98.55,98.44,98.51,21872,60.51
10/12/2007 10:07,98.47,98.51,98.4,98.42,30238,46.42
10/12/2007 10:08,98.41,98.48,98.4,98.45,24621,47.45
10/12/2007 10:09,98.45,98.61,98.45,98.61,46134,62.61
10/12/2007 10:10,98.61,98.61,98.55,98.61,43743,59.61
10/12/2007 10:11,98.61,98.63,98.56,98.6,21035,51.6
10/12/2007 10:12,98.63,98.63,98.55,98.56,20437,55.56
10/12/2007 10:13,98.56,98.61,98.56,98.57,22111,55.57
10/12/2007 10:14,98.57,98.63,98.54,98.56,27011,51.56
10/12/2007 10:15,98.55,98.57,98.54,98.56,13984,46.56
10/12/2007 10:16,98.57,98.58,98.55,98.58,12430,52.58
10/12/2007 10:17,98.56,98.6,98.56,98.6,10441,61.6
10/12/2007 10:18,98.6,98.65,98.6,98.65,16732,52.65
10/12/2007 10:19,98.64,98.64,98.55,98.57,21274,46.57
10/12/2007 10:20,98.56,98.57,98.55,98.55,9442,52.55
10/12/2007 10:21,98.55,98.56,98.51,98.54,7888,58.54
10/12/2007 10:22,98.54,98.55,98.5,98.54,10039,49.54
10/12/2007 10:23,98.54,98.54,98.35,98.37,54380,60.37
10/12/2007 10:24,98.36,98.42,98.36,98.4,13386,50.4
10/12/2007 10:25,98.39,98.4,98.35,98.37,8127,53.37
10/12/2007 10:26,98.35,98.4,98.32,98.35,25935,47.35
10/12/2007 10:27,98.36,98.37,98.34,98.37,6215,57.37
10/12/2007 10:28,98.38,98.47,98.37,98.46,21513,59.46
10/12/2007 10:29,98.45,98.47,98.45,98.46,8844,56.46
10/12/2007 10:30,98.47,98.56,98.46,98.49,22589,45.49
10/12/2007 10:31,98.49,98.57,98.49,98.55,12549,59.55
10/12/2007 10:32,98.55,98.56,98.51,98.56,5737,49.56
10/12/2007 10:33,98.55,98.55,98.54,98.55,4661,45.55
10/12/2007 10:34,98.55,98.59,98.54,98.59,5617,61.59
10/12/2007 10:35,98.59,98.66,98.55,98.66,11354,48.66
10/12/2007 10:36,98.66,98.88,98.66,98.81,50078,60.81
10/12/2007 10:37,98.83,98.83,98.78,98.81,26055,53.81
10/12/2007 10:38,98.83,98.92,98.81,98.92,46492,46.92
10/12/2007 10:39,98.93,98.94,98.8,98.88,22469,57.88
10/12/2007 10:40,98.86,98.91,98.84,98.87,10996,46.87
10/12/2007 10:41,98.88,98.94,98.87,98.94,6932,60.94
10/12/2007 10:42,98.93,98.96,98.91,98.93,24501,59.93
10/12/2007 10:43,98.93,98.93,98.81,98.82,18884,60.82
10/12/2007 10:44,98.84,98.86,98.81,98.84,22469,57.84
10/12/2007 10:45,98.81,98.85,98.79,98.81,26652,50.81
10/12/2007 10:46,98.85,98.94,98.84,98.93,27489,59.93
10/12/2007 10:47,98.93,98.94,98.91,98.93,6932,60.93
10/12/2007 10:48,98.93,99,98.91,98.95,42070,58.95
10/12/2007 10:49,98.95,99,98.91,98.91,19362,50.91
10/12/2007 10:50,98.91,98.94,98.91,98.93,21752,54.93
10/12/2007 10:51,98.94,98.94,98.91,98.93,6215,57.93
10/12/2007 10:52,98.93,98.94,98.93,98.94,8964,62.94
10/12/2007 10:53,98.93,98.93,98.89,98.89,10039,49.89
10/12/2007 10:54,98.91,98.91,98.86,98.91,10039,49.91
10/12/2007 10:55,98.91,98.94,98.91,98.93,5259,59.93
10/12/2007 10:56,98.91,98.91,98.88,98.91,10876,58.91
10/12/2007 10:57,98.91,98.91,98.89,98.9,5976,62.9
10/12/2007 10:58,98.89,98.91,98.89,98.9,6215,57.9
10/12/2007 10:59,98.91,98.92,98.89,98.91,9322,46.91
10/12/2007 11:00,98.9,98.91,98.84,98.86,18764,54.86
10/12/2007 11:01,98.85,98.93,98.85,98.92,9322,46.92
10/12/2007 11:02,98.91,98.92,98.85,98.87,28565,45.87
10/12/2007 11:03,98.87,98.9,98.84,98.86,7052,48.86
10/12/2007 11:04,98.86,98.87,98.82,98.86,5856,56.86
10/12/2007 11:05,98.88,98.89,98.86,98.89,3466,52.89
10/12/2007 11:06,98.88,98.9,98.88,98.9,14701,49.9
10/12/2007 11:07,98.89,98.93,98.89,98.9,27608,48.9
10/12/2007 11:08,98.9,98.91,98.87,98.91,9322,46.91
10/12/2007 11:09,98.9,98.91,98.87,98.87,16015,49.87
10/12/2007 11:10,98.86,98.89,98.81,98.83,35449,55.83
10/12/2007 11:11,98.81,98.88,98.81,98.88,12669,47.88
10/12/2007 11:12,98.88,98.88,98.85,98.88,7530,56.88
10/12/2007 11:13,98.88,98.89,98.84,98.85,7530,56.85
10/12/2007 11:14,98.87,98.91,98.85,98.91,13864,58.91
10/12/2007 11:15,98.89,98.91,98.85,98.86,14462,54.86
10/12/2007 11:16,98.85,98.89,98.77,98.79,49480,46.79
10/12/2007 11:17,98.76,98.8,98.72,98.76,32628,50.76
10/12/2007 11:18,98.76,98.77,98.72,98.73,16015,49.73
10/12/2007 11:19,98.72,98.75,98.61,98.62,17330,48.62
10/12/2007 11:20,98.65,98.66,98.62,98.64,6932,60.64
10/12/2007 11:21,98.63,98.74,98.62,98.71,6932,60.71
10/12/2007 11:22,98.72,98.86,98.67,98.79,43504,46.79
10/12/2007 11:23,98.81,98.86,98.76,98.81,12669,47.81
10/12/2007 11:24,98.81,98.87,98.81,98.85,15896,60.85
10/12/2007 11:25,98.82,98.84,98.69,98.75,17091,53.75
10/12/2007 11:26,98.75,98.75,98.66,98.67,9442,52.67
10/12/2007 11:27,98.67,98.76,98.66,98.71,19003,49.71
10/12/2007 11:28,98.71,98.79,98.7,98.79,7769,51.79
10/12/2007 11:29,98.77,98.84,98.75,98.79,12310,46.79
10/12/2007 11:30,98.78,98.8,98.76,98.8,9203,57.8
10/12/2007 11:31,98.78,98.8,98.76,98.77,8127,53.77
10/12/2007 11:32,98.77,98.81,98.75,98.79,18167,57.79
10/12/2007 11:33,98.78,98.81,98.74,98.75,4661,45.75
10/12/2007 11:34,98.75,98.76,98.7,98.72,10039,49.72
10/12/2007 11:35,98.72,98.78,98.71,98.74,17210,60.74
10/12/2007 11:36,98.74,98.79,98.72,98.78,20676,50.78
10/12/2007 11:37,98.77,98.78,98.73,98.75,6932,60.75
10/12/2007 11:38,98.74,98.77,98.73,98.76,6334,46.76
10/12/2007 11:39,98.77,98.78,98.73,98.76,8008,46.76
10/12/2007 11:40,98.76,98.8,98.76,98.78,8127,53.78
10/12/2007 11:41,98.78,98.8,98.77,98.77,2868,56.77
10/12/2007 11:42,98.77,98.79,98.76,98.79,6693,47.79
10/12/2007 11:43,98.77,98.79,98.74,98.77,7769,51.77
10/12/2007 11:44,98.78,98.8,98.77,98.8,4303,61.8
10/12/2007 11:45,98.79,98.83,98.77,98.8,17928,62.8
10/12/2007 11:46,98.81,98.86,98.81,98.81,8605,61.81
10/12/2007 11:47,98.81,98.81,98.78,98.8,9322,46.8
10/12/2007 11:48,98.8,98.81,98.79,98.79,7530,56.79
10/12/2007 11:49,98.8,98.8,98.73,98.74,19003,49.74
10/12/2007 11:50,98.72,98.74,98.71,98.74,7888,58.74
10/12/2007 11:51,98.75,98.76,98.72,98.72,8366,48.72
10/12/2007 11:52,98.72,98.81,98.72,98.8,7888,58.8
10/12/2007 11:53,98.8,98.81,98.72,98.72,11952,62.72
10/12/2007 11:54,98.73,98.81,98.73,98.81,3466,52.81
10/12/2007 11:55,98.81,98.83,98.74,98.76,15537,59.76
10/12/2007 11:56,98.75,98.78,98.73,98.78,8725,49.78
10/12/2007 11:57,98.77,98.8,98.77,98.78,6693,47.78
10/12/2007 11:58,98.78,98.81,98.76,98.81,6334,46.81
10/12/2007 11:59,98.78,98.8,98.77,98.77,5737,49.77
10/12/2007 12:00,98.77,98.77,98.72,98.72,10757,51.72
10/12/2007 12:01,98.72,98.73,98.7,98.71,21035,51.71
10/12/2007 12:02,98.71,98.72,98.61,98.62,27250,46.62
10/12/2007 12:03,98.62,98.63,98.59,98.59,4661,45.59
10/12/2007 12:04,98.59,98.63,98.59,98.61,3107,51.61
10/12/2007 12:05,98.61,98.66,98.61,98.66,5139,53.66
10/12/2007 12:06,98.64,98.66,98.61,98.65,6454,52.65
10/12/2007 12:07,98.66,98.69,98.63,98.69,19840,58.69
10/12/2007 12:08,98.69,98.69,98.63,98.66,5498,54.66
10/12/2007 12:09,98.66,98.86,98.65,98.79,83901,59.79
10/12/2007 12:10,98.81,98.82,98.76,98.77,34899,47.77
10/12/2007 12:11,98.77,98.79,98.73,98.73,14103,53.73
10/12/2007 12:12,98.74,98.74,98.71,98.71,8127,53.71
10/12/2007 12:13,98.71,98.78,98.71,98.74,18286,46.74
10/12/2007 12:14,98.74,98.8,98.73,98.76,10996,46.76
10/12/2007 12:15,98.72,98.76,98.72,98.72,4661,45.72
10/12/2007 12:16,98.74,98.74,98.67,98.69,7291,61.69
10/12/2007 12:17,98.69,98.73,98.66,98.73,10518,56.73
10/12/2007 12:18,98.72,98.76,98.72,98.75,1434,50.75
10/12/2007 12:19,98.76,98.82,98.73,98.74,10996,46.74
10/12/2007 12:20,98.74,98.8,98.73,98.77,13386,50.77
10/12/2007 12:21,98.79,98.79,98.77,98.77,1793,51.77
10/12/2007 12:22,98.77,98.8,98.72,98.77,17569,61.77
10/12/2007 12:23,98.76,98.81,98.75,98.76,14581,61.76
10/12/2007 12:24,98.76,98.77,98.75,98.76,4661,45.76
10/12/2007 12:25,98.76,98.79,98.76,98.78,8008,46.78
10/12/2007 12:26,98.78,98.78,98.76,98.76,7052,48.76
10/12/2007 12:27,98.76,98.77,98.76,98.76,22589,45.76
10/12/2007 12:28,98.75,98.77,98.75,98.77,3705,47.77
10/12/2007 12:29,98.77,98.78,98.76,98.76,4781,51.76
10/12/2007 12:30,98.76,98.78,98.7,98.74,27011,51.74
10/12/2007 12:31,98.75,98.75,98.7,98.72,12430,52.72
10/12/2007 12:32,98.72,98.75,98.69,98.7,8008,46.7
10/12/2007 12:33,98.69,98.74,98.69,98.72,7171,55.72
10/12/2007 12:34,98.72,98.72,98.62,98.69,13984,46.69
10/12/2007 12:35,98.69,98.77,98.69,98.73,15657,47.73
10/12/2007 12:36,98.72,98.72,98.68,98.7,6693,47.7
10/12/2007 12:37,98.69,98.73,98.61,98.71,9322,46.71
10/12/2007 12:38,98.7,98.72,98.7,98.71,4900,58.71
10/12/2007 12:39,98.7,98.73,98.7,98.73,4781,51.73
